ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO009829,HYD-Press-940,4.1,9819,Hydraulic force below setpoint,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,10.35,459.18,2025-05-15T11:13:13,P-1034|P-1101|P-1107,fluid_filter|high_temp_grease|pump,train
RO009830,CNC-5100,10.6,24728,Control cabinet overheating trip,FC-ELC-22,electrical,high_temp,,5.71,283.76,2023-02-15T19:07:49,P-1029|P-1200|P-1320,fuse|relay,train
RO009831,CONV-X200,7.9,16267,Conveyor slipping under load,FC-CON-09,conveyor,high_temp,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.75,73.86,2023-02-26T09:11:44,P-1258,tensioner,train
RO009832,HYD-Press-880,6.2,11906,Hydraulic force below setpoint,,hydraulic,high_humidity,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.91,114.71,2023-04-15T11:07:01,P-1267,pump,train
RO009833,CONV-X350,2.3,4479,Line speed not maintained,FC-CON-09,conveyor,24x7_duty,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.75,215.82,2023-11-05T05:09:28,P-1045|P-1071,drive_chain|idler_roller,train
RO009834,MILL-5AX,6.5,17329,Thermal trip during long cycle,FC-SPN-17,spindle,24x7_duty,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.05,121.11,2024-09-15T08:09:04,P-1329,spindle_motor,train
RO009835,MILL-3AX,12.3,24589,Thermal trip during long cycle,FC-SPN-17,spindle,normal,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.89,100.88,2023-07-02T09:37:33,P-1257,bearing_set,train
RO009836,MILL-5AX,7.6,16544,Coolant temperature high,FC-CLG-11,cooling,high_temp,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.41,366.36,2026-05-17T08:35:05,P-1135|P-1265,fan|thermostat,test
RO009837,HYD-Press-940,8.0,21693,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_humidity,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.05,84.27,2023-07-28T11:10:47,P-1201|P-1222|P-1244,fluid_filter|hydraulic_hose,train
RO009838,MILL-3AX,6.9,15447,Abnormal spindle temperature alarm,FC-SPN-17,spindle,dusty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.93,196.32,2024-05-25T15:28:13,P-1107,high_temp_grease,train
RO009839,CONV-X200,11.7,25074,Line speed not maintained,FC-CON-09,conveyor,normal,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.85,417.93,2024-06-21T23:31:21,P-1045|P-1146|P-1178,belt|chain_lube|idler_roller,train
RO009840,MILL-3AX,7.0,14579,Abnormal spindle temperature alarm,,spindle,24x7_duty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.96,82.93,2025-02-23T02:31:52,P-1006,bearing_set,train
RO009841,CONV-X350,11.6,24346,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.03,477.34,2026-02-07T18:01:51,P-1152|P-1195|P-1325,contactor|fuse|relay,val
RO009842,CNC-4020,8.2,18022,Abnormal spindle temperature alarm,FC-SPN-17,spindle,24x7_duty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.4,394.9,2023-03-25T16:10:50,P-1004|P-1148,high_temp_grease|spindle_motor,train
RO009843,HYD-Press-880,8.2,16394,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_temp,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,6.91,171.09,2023-02-02T06:28:26,P-1266,seal_kit,train
RO009844,MILL-5AX,7.0,13511,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and vrfd normal operation.,3.57,481.44,2024-01-31T21:12:22,P-1234|P-1281,contactor|fuse,train
RO009845,CNC-5100,6.9,18821,Coolant temperature high,FC-CLG-11,cooling,normal,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.21,797.28,2025-01-11T20:49:40,P-1042|P-1288,coolant_filter|thermostat,train
RO009846,CONV-X200,10.0,22851,Air pressure fluctuation in line,FC-PNE-07,pneumatic,high_temp,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.77,237.18,2024-12-21T22:52:36,P-1108|P-1307,air_line|frl_unit,train
RO009847,PACK-700,4.6,6731,Pneumatic valve not switching,FC-PNE-07,pneumatic,normal,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.83,286.58,2025-04-08T23:47:14,P-1057|P-1075,frl_unit,train
RO009848,CONV-X350,9.3,19881,Intermittent conveyor jerk,FC-CON-09,conveyor,24x7_duty,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.07,790.78,2026-02-06T15:05:15,P-1015|P-1111|P-1178|P-1190,chain_lube|drive_chain|idler_roller,val
RO009849,PACK-700,12.9,27070,Control cabinet overheating trip,FC-ELC-22,electrical,24x7_duty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.81,196.03,2025-08-26T07:44:19,P-1195,fuse,train
RO009850,PACK-900,4.1,11090,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_humidity,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.37,439.91,2024-04-24T20:19:57,P-1254|P-1302|P-1341,air_line|frl_unit,train
RO009851,PACK-700,8.5,17543,Unexpected motor stop fault,FC-ELC-22,electrical,normal,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.77,219.96,2025-08-08T00:32:31,P-1019|P-1294,relay|sensor_prox,train
RO009852,PACK-900,7.5,13955,Unexpected motor stop fault,FC-ELC-22,electrical,normal,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.2,363.63,2024-09-11T12:51:23,P-1019|P-1026|P-1279,fuse|relay|sensor_prox,train
RO009853,CNC-5100,7.8,15803,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_humidity,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. rplcd primary component and verified normal operation.,4.48,291.41,2023-02-17T14:38:35,P-1025|P-1128|P-1139,coolant_filter|coolant_pump|fan,train
RO009854,HYD-Press-880,6.4,15149,Pressure unstable during press cycle,FC-HYD-04,hydraulic,dusty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,6.52,58.45,2023-02-01T14:05:53,P-1214|P-1223,fluid_filter|hydraulic_hose,train
RO009855,CNC-4020,14.1,27475,Insufficient coolant flow alarm,FC-CLG-11,cooling,24x7_duty,,4.85,125.73,2026-01-21T12:57:00,P-1296,fan,val
RO009856,PACK-900,9.0,20134,Conveyor slipping under load,FC-CON-09,conveyor,high_temp,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.89,365.2,2023-06-24T11:49:20,P-1011|P-1260,chain_lube|drive_chain,train
RO009857,CONV-X200,0.2,112,Line speed not maintained,FC-CON-09,conveyor,24x7_duty,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.83,284.26,2023-11-09T07:40:34,P-1045|P-1102,drive_chain|idler_roller,train
RO009858,CNC-4020,8.8,20000,Abnormal spindle temperature alarm,FC-SPN-17,spindle,normal,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.96,313.38,2025-09-09T12:31:14,P-1160|P-1348,bearing_set|chain_lube,train
RO009859,HYD-Press-880,6.7,12472,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_humidity,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.13,310.2,2026-04-02T13:03:25,P-1053|P-1148|P-1162,fluid_filter|high_temp_grease|seal_kit,test
RO009860,CNC-4020,6.6,13742,Thermal trip during long cycle,FC-SPN-17,spindle,high_temp,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.03,333.25,2023-11-28T17:15:20,P-1047|P-1144|P-1181,fuse|shaft_seal|spindle_motor,train
RO009861,PACK-700,5.9,10375,Actuator response delayed,FC-PNE-07,pneumatic,dusty,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.59,252.79,2023-02-22T19:55:15,P-1057|P-1065,frl_unit,train
RO009862,CONV-X200,12.6,28219,Actuator response delayed,FC-PNE-07,pneumatic,normal,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.35,205.65,2023-05-06T08:03:26,P-1014|P-1341,air_line|air_regulator,train
RO009863,PACK-700,11.5,28725,Intermittent sensor fault,FC-ELC-22,electrical,dusty,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.27,652.1,2025-02-25T06:41:57,P-1019|P-1072|P-1234,fuse|relay,train
RO009864,CNC-5100,4.8,11345,Insufficient coolant flow alarm,FC-CLG-11,cooling,24x7_duty,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. rplcd primary component and verified normal operation.,5.23,65.34,2023-02-11T02:48:29,P-1056|P-1069,coolant_pump|high_temp_grease,train
RO009865,HYD-Press-880,9.9,21786,Pressure unstable during press cycle,FC-HYD-04,hydraulic,normal,Observed: press unstable during press cycle. Inspected hyd subsystem. rplcd primary component and vrfd normal operation.,7.65,250.68,2023-10-08T13:55:06,P-1070|P-1077,hydraulic_hose|pressure_valve,train
RO009866,CONV-X200,4.1,10858,Intermittent sensor fault,FC-ELC-22,electrical,high_humidity,Observed: Intermittent sensor fault. Inspected electrical subsystem. rplcd primary component and verified normal operation.,2.4,585.61,2023-10-19T21:10:59,P-1148|P-1234|P-1326,fuse|high_temp_grease|relay,train
RO009867,CNC-5100,3.4,2705,Heat exchanger inefficiency warning,FC-CLG-11,cooling,24x7_duty,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,4.96,202.18,2024-05-06T12:42:58,P-1013|P-1296,fan|thermostat,train
RO009868,MILL-3AX,4.9,10359,Unexpected motor stop fault,FC-ELC-22,electrical,dusty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.63,199.98,2025-04-01T23:48:21,P-1217|P-1325,contactor|relay,train
RO009869,PACK-900,5.9,11497,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.54,254.87,2024-05-03T03:33:39,P-1144|P-1278,fuse,train
RO009870,CNC-4020,4.2,8885,Insufficient coolant flow alarm,FC-CLG-11,cooling,dusty,Observed: Insufficient colant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.27,266.18,2024-04-07T23:20:26,P-1063|P-1322,coolant_filter|coolant_pump,train
RO009871,CONV-X200,10.8,23743,Intermittent conveyor jerk,FC-CON-09,conveyor,high_humidity,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,2.96,312.39,2024-01-22T08:52:18,P-1149|P-1202,belt|chain_lube,train
RO009872,CONV-X200,7.7,15323,Pneumatic valve not switching,FC-PNE-07,pneumatic,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.29,484.56,2025-05-16T00:19:52,P-1002|P-1057|P-1108|P-1321,air_line|air_regulator|fluid_filter|frl_unit,train
RO009873,CONV-X350,5.2,13948,Control cabinet overheating trip,FC-ELC-22,electrical,24x7_duty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.75,351.55,2026-04-03T12:31:26,P-1279|P-1312,fuse|sensor_prox,test
RO009874,HYD-Press-940,17.9,39555,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,high_temp,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,9.69,329.68,2025-08-17T10:46:41,P-1002|P-1094,fluid_filter|seal_kit,train
RO009875,CONV-X200,7.0,15553,Line speed not maintained,FC-CON-09,conveyor,high_temp,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.8,229.83,2024-08-27T03:15:21,P-1008|P-1146|P-1178,belt|chain_lube|idler_roller,train
RO009876,PACK-700,9.3,20294,Intermittent sensor fault,FC-ELC-22,electrical,24x7_duty,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,5.52,266.44,2023-05-18T00:40:02,P-1029|P-1144,fuse|relay,train
RO009877,CNC-5100,10.0,24801,Insufficient coolant flow alarm,FC-CLG-11,cooling,dusty,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.9,140.04,2026-02-12T17:10:29,P-1076,radiator_core,val
RO009878,PACK-900,5.9,12151,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.58,864.53,2024-08-01T00:45:03,P-1050|P-1157,air_regulator|frl_unit,train
RO009879,PACK-900,9.3,22877,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,6.04,142.91,2024-09-16T13:46:12,P-1108|P-1196,air_line|frl_unit,train
RO009880,MILL-3AX,2.7,4653,Thermal trip during long cycle,FC-SPN-17,spindle,high_temp,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.76,520.57,2026-05-30T03:07:00,P-1159|P-1234|P-1345,fuse|high_temp_grease|spindle_motor,test
RO009881,MILL-5AX,10.7,24094,Spindle overheating at high RPM,FC-SPN-17,spindle,high_humidity,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,9.07,409.37,2024-10-26T19:08:26,P-1107|P-1137,bearing_set|high_temp_grease,train
RO009882,HYD-Press-880,1.3,2483,Hydraulic pressure drops after 20 min,,hydraulic,normal,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.9,262.66,2024-02-20T07:41:30,P-1070|P-1228,high_temp_grease|pressure_valve,train
RO009883,HYD-Press-880,8.0,16150,Hydraulic force below setpoint,FC-HYD-04,hydraulic,dusty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.51,248.23,2024-07-02T22:22:39,P-1155|P-1300,fluid_filter|pressure_valve,train
RO009884,CNC-5100,7.4,15448,Spindle overheating at high RPM,FC-SPN-17,spindle,normal,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,4.41,845.87,2023-01-30T05:37:56,P-1004|P-1194|P-1221,high_temp_grease|shaft_seal|spindle_motor,train
RO009885,CONV-X350,9.1,18063,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,6.66,1312.53,2026-06-16T12:29:02,P-1157|P-1177,air_line|frl_unit,test
RO009886,HYD-Press-880,1.7,3838,Intermittent sensor fault,FC-ELC-22,electrical,normal,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.94,361.05,2023-06-13T08:42:38,P-1125|P-1228|P-1343,fuse|high_temp_grease,train
